sofifa_id,player_url,short_name,age,weight_kg,nationality,club,overall,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,team_position,team_jersey_number,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning
234207,https://sofifa.com/player/234207/john-kitolano/20/159586,J. Kitolano,19,68,Norway,Wolverhampton Wanderers,60,"LWB, LB",Left,1,3,2,High/Medium,RES,52.0,2021.0,,,79.0,37.0,51.0,60.0,52.0,58.0,,,,,,
235606,https://sofifa.com/player/235606/jacob-karlstrom/20/159586,J. KarlstrÃ¸m,22,90,Norway,TromsÃ¸ IL,60,GK,Right,1,3,1,Medium/Medium,SUB,28.0,2020.0,,,,,,,,,58.0,60.0,57.0,62.0,27.0,57.0
236849,https://sofifa.com/player/236849/damir-ceter/20/159586,D. Ceter,21,84,Colombia,Chievo Verona,60,ST,Right,1,3,2,Medium/Low,SUB,43.0,2020.0,,,49.0,62.0,35.0,50.0,33.0,67.0,,,,,,
240076,https://sofifa.com/player/240076/sebastjan-spahiu/20/159586,S. Spahiu,19,74,Belgium,Royal Excel Mouscron,60,CAM,Right,1,2,2,High/Low,RES,8.0,2020.0,,,66.0,44.0,57.0,62.0,51.0,58.0,,,,,,
240171,https://sofifa.com/player/240171/dylan-ryan/20/159586,D. Ryan,19,73,Australia,Willem II,60,CB,Left,1,3,2,Low/Medium,SUB,32.0,2020.0,,,64.0,29.0,40.0,51.0,59.0,63.0,,,,,,
240605,https://sofifa.com/player/240605/archie-collins/20/159586,A. Collins,19,63,England,Exeter City,60,"CM, CDM",Right,1,3,2,High/Medium,LCM,27.0,2022.0,,,72.0,50.0,56.0,63.0,54.0,60.0,,,,,,
241031,https://sofifa.com/player/241031/facundo-garces/20/159586,F. GarcÃ©s,19,82,Argentina,Club AtlÃ©tico ColÃ³n,60,CB,Right,1,2,2,Medium/Medium,RES,56.0,2022.0,,,53.0,34.0,36.0,42.0,58.0,68.0,,,,,,
242823,https://sofifa.com/player/242823/eric-cantu/20/159586,E. CantÃº,20,60,Mexico,Monterrey,60,"CM, RM",Right,1,3,2,Medium/Medium,SUB,35.0,2022.0,,,68.0,43.0,58.0,64.0,61.0,64.0,,,,,,
243476,https://sofifa.com/player/243476/matias-borgogno/20/159586,M. Borgogno,20,74,Argentina,VÃ©lez Sarsfield,60,GK,Right,1,3,1,Medium/Medium,SUB,25.0,2021.0,,,,,,,,,59.0,60.0,57.0,62.0,32.0,59.0
243758,https://sofifa.com/player/243758/bartlomiej-zynel/20/159586,B. Å»ynel,21,78,Poland,WisÅa PÅock,60,GK,Left,1,2,1,Medium/Medium,SUB,31.0,2021.0,,,,,,,,,60.0,59.0,55.0,61.0,28.0,58.0
244048,https://sofifa.com/player/244048/luis-coordes/20/159586,L. Coordes,20,74,Dominican Republic,FC St. Pauli,60,"LM, RM",Right,1,4,2,Medium/Medium,RES,36.0,2021.0,,,70.0,49.0,52.0,67.0,24.0,44.0,,,,,,
244105,https://sofifa.com/player/244105/jaber-asiri/20/159586,J. Asiri,21,64,Saudi Arabia,Al Wehda,60,ST,Left,1,3,2,Medium/Low,SUB,20.0,2022.0,,,66.0,60.0,43.0,59.0,23.0,60.0,,,,,,
244372,https://sofifa.com/player/244372/jakub-bednarczyk/20/159586,J. Bednarczyk,20,70,Poland,FC St. Pauli,60,"RM, RB, LM",Left,1,5,3,Medium/Medium,SUB,2.0,2021.0,,,72.0,46.0,55.0,64.0,52.0,52.0,,,,,,
244612,https://sofifa.com/player/244612/luis-martinez/20/159586,L. MartÃ­nez,20,77,Mexico,Club Tijuana,60,RB,Right,1,2,2,Medium/Medium,RES,35.0,2022.0,,,63.0,32.0,49.0,59.0,59.0,58.0,,,,,,
245176,https://sofifa.com/player/245176/jan-christoph-bartels/20/159586,J. Bartels,20,80,Germany,SV Wehen Wiesbaden,60,GK,Right,1,2,1,Medium/Medium,SUB,29.0,2020.0,,,,,,,,,63.0,61.0,59.0,60.0,23.0,61.0
245339,https://sofifa.com/player/245339/vanja-drkusic/20/159586,V. DrkuÅ¡iÄ,19,80,Slovenia,SC Heerenveen,60,CB,Right,1,1,2,Medium/Medium,SUB,27.0,2020.0,,,71.0,32.0,43.0,42.0,59.0,66.0,,,,,,
245863,https://sofifa.com/player/245863/valentin-gendrey/20/159586,V. Gendrey,19,75,France,Amiens SC,60,RB,Right,1,2,2,Medium/Medium,RES,35.0,2021.0,,,70.0,33.0,39.0,63.0,59.0,63.0,,,,,,
246278,https://sofifa.com/player/246278/manuel-navarro-sanchez/20/159586,Manu Navarro,18,75,Spain,Rayo Vallecano,60,CM,Right,1,3,3,Medium/Medium,RES,33.0,2020.0,,,54.0,49.0,56.0,54.0,53.0,57.0,,,,,,
246353,https://sofifa.com/player/246353/richie-musaba/20/159586,R. Musaba,18,68,Netherlands,Vitesse,60,CAM,Right,1,2,2,High/Medium,RES,38.0,2022.0,,,71.0,56.0,52.0,63.0,31.0,61.0,,,,,,
247637,https://sofifa.com/player/247637/peter-lee-vassell/20/159586,P. Vassell,20,59,Jamaica,Los Angeles FC,60,CM,Right,1,2,2,Medium/Medium,SUB,11.0,2022.0,,,68.0,48.0,57.0,61.0,50.0,55.0,,,,,,
248476,https://sofifa.com/player/248476/jose-garcia/20/159586,J. GarcÃ­a,21,70,Mexico,Tigres U.A.N.L.,60,CDM,Right,1,3,2,Low/High,SUB,35.0,2023.0,,,56.0,47.0,58.0,57.0,57.0,61.0,,,,,,
251846,https://sofifa.com/player/251846/mihai-velisar/20/159586,M. Velisar,20,77,Romania,Gaz Metan MediaÅ,60,LB,Left,1,2,2,High/Medium,LB,98.0,2020.0,,,69.0,27.0,48.0,54.0,57.0,59.0,,,,,,
251913,https://sofifa.com/player/251913/albert-stahl/20/159586,A. Stahl,20,69,Romania,Astra Giurgiu,60,RM,Left,1,3,2,Medium/Medium,RW,77.0,2023.0,,,76.0,51.0,55.0,60.0,27.0,61.0,,,,,,
252569,https://sofifa.com/player/252569/marin-cavar/20/159586,M. Cavar,20,79,Switzerland,Chievo Verona,60,"CB, RB",Right,1,3,2,Medium/Medium,RES,44.0,2022.0,,,61.0,42.0,51.0,49.0,56.0,65.0,,,,,,
252781,https://sofifa.com/player/252781/alessio-tribuzzi/20/159586,A. Tribuzzi,20,73,Italy,Frosinone,60,CAM,Right,1,3,2,Medium/Medium,SUB,20.0,2023.0,,,70.0,51.0,56.0,63.0,33.0,52.0,,,,,,
252791,https://sofifa.com/player/252791/vladyslav-kucheruk/20/159586,V. Kucheruk,20,80,Ukraine,Dynamo Kyiv,60,GK,Right,1,3,1,Medium/Medium,SUB,31.0,2023.0,,,,,,,,,58.0,62.0,53.0,61.0,28.0,54.0
223989,https://sofifa.com/player/223989/noor-husin/20/159586,N. Husin,22,65,Afghanistan,Stevenage,60,"CM, CDM",Right,1,2,2,Medium/Medium,SUB,12.0,2024.0,,,63.0,56.0,60.0,60.0,53.0,62.0,,,,,,
224307,https://sofifa.com/player/224307/tennai-watson/20/159586,T. Watson,22,73,England,Reading,60,RB,Right,1,3,2,Medium/Medium,RES,30.0,2021.0,,,70.0,31.0,52.0,59.0,57.0,56.0,,,,,,
227759,https://sofifa.com/player/227759/calvin-miller/20/159586,C. Miller,21,70,Scotland,Celtic,60,"LB, LM",Left,1,3,3,Medium/Medium,RES,59.0,2024.0,,,76.0,48.0,54.0,63.0,53.0,54.0,,,,,,
228744,https://sofifa.com/player/228744/johan-valencia/20/159586,J. Valencia,22,75,Colombia,UniÃ³n Magdalena,60,CDM,Right,1,3,2,Medium/Medium,LDM,13.0,2024.0,,,61.0,45.0,56.0,63.0,54.0,60.0,,,,,,
229008,https://sofifa.com/player/229008/adam-wilk/20/159586,A. Wilk,21,87,Poland,Cracovia,60,GK,Right,1,2,1,Medium/Medium,SUB,30.0,2022.0,,,,,,,,,58.0,61.0,55.0,58.0,43.0,60.0
230646,https://sofifa.com/player/230646/adam-chrzanowski/20/159586,A. Chrzanowski,20,78,Poland,Lechia GdaÅsk,60,"CB, CDM",Left,1,3,2,Medium/Medium,SUB,4.0,2020.0,,,72.0,39.0,38.0,47.0,58.0,70.0,,,,,,
233404,https://sofifa.com/player/233404/ivan-rojas/20/159586,I. Rojas,21,76,Colombia,Envigado FC,60,CDM,Left,1,3,2,Medium/Medium,SUB,6.0,2020.0,,,60.0,38.0,53.0,53.0,59.0,64.0,,,,,,
233425,https://sofifa.com/player/233425/elhan-kastrati/20/159586,E. Kastrati,22,74,Albania,Pescara,60,GK,Right,1,1,1,Medium/Medium,SUB,12.0,2022.0,,,,,,,,,62.0,60.0,56.0,62.0,37.0,56.0
235647,https://sofifa.com/player/235647/hans-nunoo-sarpei/20/159586,H. Sarpei,20,72,Ghana,SpVgg Greuther FÃ¼rth,60,CDM,Right,1,3,2,Medium/Medium,SUB,14.0,2022.0,,,60.0,36.0,52.0,60.0,57.0,67.0,,,,,,
236829,https://sofifa.com/player/236829/andrew-jung/20/159586,A. Jung,21,84,France,La Berrichonne de ChÃ¢teauroux,60,ST,Right,1,3,2,Medium/Medium,SUB,7.0,2021.0,,,60.0,58.0,39.0,57.0,29.0,70.0,,,,,,
237395,https://sofifa.com/player/237395/victor-van-den-bogert/20/159586,V. van den Bogert,19,78,Netherlands,Willem II,60,CB,Right,1,3,2,Medium/Medium,SUB,27.0,2020.0,,,49.0,27.0,41.0,39.0,59.0,66.0,,,,,,
237440,https://sofifa.com/player/237440/hannes-delcroix/20/159586,H. Delcroix,20,75,Belgium,RKC Waalwijk,60,CB,Left,1,3,2,Medium/Medium,LCB,4.0,2020.0,,,65.0,28.0,51.0,57.0,59.0,57.0,,,,,,
237601,https://sofifa.com/player/237601/ulrich-bapoh/20/159586,U. Bapoh,20,82,Germany,VfL Bochum 1848,60,"CAM, LW, ST",Right,1,5,2,High/Medium,SUB,28.0,2020.0,,,74.0,57.0,51.0,65.0,29.0,62.0,,,,,,
237850,https://sofifa.com/player/237850/cristian-echavarria/20/159586,C. EchavarrÃ­a,22,64,Colombia,Independiente MedellÃ­n,60,LM,Left,1,3,2,Medium/Medium,SUB,34.0,2022.0,,,77.0,51.0,51.0,63.0,54.0,50.0,,,,,,
238737,https://sofifa.com/player/238737/ryan-bidounga/20/159586,R. Bidounga,22,86,France,AS Nancy Lorraine,60,CB,Right,1,2,2,Low/High,SUB,5.0,2020.0,,,58.0,29.0,35.0,39.0,59.0,67.0,,,,,,
240600,https://sofifa.com/player/240600/ali-hassan-al-asmari/20/159586,A. Al Asmari,22,74,Saudi Arabia,Al Ahli,60,"CM, CAM, CDM",Right,1,4,2,Medium/Medium,SUB,80.0,2023.0,,,67.0,54.0,57.0,61.0,54.0,70.0,,,,,,
241134,https://sofifa.com/player/241134/jaime-giraldo/20/159586,J. Giraldo,21,80,Colombia,Independiente MedellÃ­n,60,"CB, LB",Left,1,3,2,Medium/Medium,LB,2.0,2019.0,,,59.0,27.0,45.0,46.0,58.0,68.0,,,,,,
242225,https://sofifa.com/player/242225/jabor-issa/20/159586,J. Issa,22,75,Saudi Arabia,Al Ittihad,60,"CDM, CB",Right,1,3,2,Low/High,SUB,7.0,2020.0,,,50.0,42.0,52.0,52.0,59.0,60.0,,,,,,
242703,https://sofifa.com/player/242703/jt-marcinkowski/20/159586,J. Marcinkowski,22,83,United States,San Jose Earthquakes,60,GK,Right,1,2,1,Medium/Medium,SUB,18.0,2019.0,,,,,,,,,64.0,60.0,65.0,63.0,23.0,56.0
242893,https://sofifa.com/player/242893/ibrahima-kone/20/159586,I. KonÃ©,20,83,Mali,FK Haugesund,60,ST,Left,1,2,2,Medium/Medium,SUB,20.0,2021.0,,,70.0,57.0,40.0,57.0,24.0,68.0,,,,,,
243004,https://sofifa.com/player/243004/anderson-angulo/20/159586,A. Angulo,23,75,Colombia,AtlÃ©tico Bucaramanga,60,CB,Right,1,3,2,Medium/High,RCB,5.0,2022.0,,,64.0,26.0,34.0,43.0,61.0,64.0,,,,,,
243665,https://sofifa.com/player/243665/christ-tiehi/20/159586,C. TiÃ©hi,21,78,Ivory Coast,Le Havre AC,60,CDM,Right,1,3,2,Medium/Medium,SUB,6.0,2021.0,,,66.0,38.0,54.0,58.0,56.0,66.0,,,,,,
244883,https://sofifa.com/player/244883/abdulrahman-al-yami/20/159586,A. Al Yami,22,65,Saudi Arabia,Al Hazem,60,"ST, LM",Right,1,4,3,Medium/Low,SUB,3.0,2022.0,,,86.0,58.0,46.0,60.0,20.0,50.0,,,,,,
245234,https://sofifa.com/player/245234/stephan-schimandl/20/159586,S. Schimandl,20,76,Austria,SV Mattersburg,60,ST,Right,1,3,2,Medium/Medium,LS,24.0,2022.0,,,57.0,58.0,52.0,58.0,48.0,60.0,,,,,,
246798,https://sofifa.com/player/246798/jj-williams/20/159586,J. Williams,21,91,United States,Columbus Crew SC,60,ST,Right,1,4,2,Medium/Medium,SUB,33.0,2021.0,,,73.0,55.0,41.0,58.0,22.0,72.0,,,,,,
246921,https://sofifa.com/player/246921/anton-escobar-tapiias/20/159586,AntÃ³n,21,75,Spain,CD Lugo,60,ST,Right,1,3,2,High/Medium,RES,28.0,2020.0,,,66.0,60.0,48.0,57.0,20.0,60.0,,,,,,
247060,https://sofifa.com/player/247060/yahia-nader/20/159586,Y. Nader,20,72,Egypt,Al Ain FC,60,"CDM, CB",Right,1,3,2,Medium/High,SUB,88.0,2023.0,,,60.0,37.0,51.0,54.0,59.0,72.0,,,,,,
247310,https://sofifa.com/player/247310/robert-mudrazija/20/159586,R. MudraÅ¾ija,22,70,Croatia,FC KÃ¸benhavn,60,CM,Right,1,4,2,Medium/Medium,SUB,24.0,2023.0,,,65.0,54.0,60.0,64.0,47.0,59.0,,,,,,
248087,https://sofifa.com/player/248087/vlad-danale/20/159586,V. Danale,21,67,Romania,Politehnica IaÅi,60,RM,Right,1,2,3,Medium/Medium,RM,18.0,2021.0,,,74.0,54.0,54.0,61.0,22.0,49.0,,,,,,
250743,https://sofifa.com/player/250743/patrick-obermuller/20/159586,P. ObermÃ¼ller,20,80,Austria,TSV Hartberg,60,"CB, LB",Left,1,2,2,Low/High,SUB,26.0,2020.0,,,64.0,30.0,46.0,38.0,57.0,69.0,,,,,,
251289,https://sofifa.com/player/251289/thomas-keller/20/159586,T. Keller,19,80,Germany,FC Ingolstadt 04,60,CB,Right,1,3,2,Medium/Medium,SUB,27.0,2022.0,,,58.0,25.0,29.0,37.0,59.0,63.0,,,,,,
251547,https://sofifa.com/player/251547/david-schnegg/20/159586,D. Schnegg,20,73,Austria,LASK Linz,60,"LB, LM",Left,1,3,2,High/Medium,SUB,17.0,2022.0,,,73.0,45.0,53.0,57.0,57.0,60.0,,,,,,
252873,https://sofifa.com/player/252873/andres-andrade/20/159586,A. Andrade,20,78,Panama,LASK Linz,60,"LB, CB",Left,1,3,2,Medium/Medium,SUB,30.0,2023.0,,,64.0,28.0,46.0,46.0,60.0,70.0,,,,,,
213653,https://sofifa.com/player/213653/tom-dallison/20/159586,T. Dallison,23,84,England,Crawley Town,60,CB,Left,1,3,2,Medium/Medium,LCB,6.0,2020.0,,,49.0,26.0,43.0,43.0,58.0,67.0,,,,,,
227837,https://sofifa.com/player/227837/henrik-castegren/20/159586,H. Castegren,23,82,Sweden,IFK NorrkÃ¶ping,60,CB,Right,1,3,2,Medium/Medium,SUB,2.0,2024.0,,,64.0,27.0,46.0,48.0,57.0,67.0,,,,,,
227997,https://sofifa.com/player/227997/offrande-zanzala/20/159586,O. Zanzala,22,72,Congo,Accrington Stanley,60,ST,Right,1,2,2,Medium/Medium,SUB,9.0,2020.0,,,67.0,57.0,45.0,55.0,29.0,63.0,,,,,,
228740,https://sofifa.com/player/228740/corentin-jacob/20/159586,C. Jacob,22,79,France,Rodez Aveyron Football,60,"CDM, CM",Right,1,2,2,Medium/High,SUB,25.0,2020.0,,,58.0,42.0,50.0,54.0,57.0,70.0,,,,,,
228779,https://sofifa.com/player/228779/ben-barclay/20/159586,B. Barclay,22,78,England,Accrington Stanley,60,CB,Right,1,2,2,Low/Medium,SUB,16.0,2020.0,,,59.0,30.0,38.0,46.0,56.0,69.0,,,,,,
228919,https://sofifa.com/player/228919/samed-karakoc/20/159586,S. KarakoÃ§,22,67,Turkey,FenerbahÃ§e SK,60,CAM,Right,1,3,2,Medium/Medium,RES,60.0,2020.0,,,65.0,45.0,57.0,65.0,41.0,60.0,,,,,,
230876,https://sofifa.com/player/230876/matt-butcher/20/159586,M. Butcher,22,83,England,Bournemouth,60,"CM, CDM, CB",Left,1,3,2,Medium/High,RES,36.0,2020.0,,,63.0,49.0,56.0,60.0,57.0,64.0,,,,,,
231145,https://sofifa.com/player/231145/joe-pritchard/20/159586,J. Pritchard,22,66,England,Accrington Stanley,60,"CM, RM, LM",Right,1,3,2,Medium/Medium,CAM,10.0,2021.0,,,66.0,53.0,59.0,62.0,53.0,53.0,,,,,,
231233,https://sofifa.com/player/231233/mark-brink/20/159586,M. Brink,21,73,Denmark,Esbjerg fB,60,"CM, LW",Right,1,3,2,Medium/Medium,SUB,21.0,2021.0,,,68.0,53.0,59.0,64.0,46.0,55.0,,,,,,
231746,https://sofifa.com/player/231746/kevin-vasquez/20/159586,K. VÃ¡squez,22,68,Chile,UniÃ³n La Calera,60,"CDM, RB",Right,1,3,2,Medium/High,SUB,14.0,2020.0,,,67.0,30.0,50.0,57.0,61.0,60.0,,,,,,
233067,https://sofifa.com/player/233067/sergio-garcia-vazquez/20/159586,Sergio GarcÃ­a,21,80,Spain,Real Zaragoza,60,GK,Right,1,2,1,Medium/Medium,RES,31.0,2020.0,,,,,,,,,59.0,63.0,54.0,57.0,52.0,61.0
234107,https://sofifa.com/player/234107/emanuel-ojeda/20/159586,E. Ojeda,21,72,Argentina,Rosario Central,60,CM,Right,1,3,2,Medium/Medium,SUB,25.0,2021.0,,,64.0,52.0,59.0,59.0,53.0,60.0,,,,,,
234643,https://sofifa.com/player/234643/leon-batge/20/159586,L. BÃ¤tge,21,88,Germany,FC WÃ¼rzburger Kickers,60,GK,Right,1,3,1,Medium/Medium,SUB,1.0,2020.0,,,,,,,,,63.0,59.0,56.0,61.0,30.0,60.0
235605,https://sofifa.com/player/235605/tyler-reid/20/159586,T. Reid,21,86,England,Swindon Town,60,RB,Right,1,2,2,Medium/Medium,SUB,2.0,2021.0,,,72.0,32.0,41.0,56.0,61.0,65.0,,,,,,
236540,https://sofifa.com/player/236540/samuel-adrian/20/159586,S. Adrian,21,75,Sweden,Kalmar FF,60,"CM, CDM",Left,1,3,2,Medium/Medium,RES,3.0,2019.0,,,56.0,47.0,63.0,58.0,53.0,68.0,,,,,,
236901,https://sofifa.com/player/236901/andrei-tircoveanu/20/159586,A. TÃ®rcoveanu,22,69,Romania,FC Viitorul,60,CM,Left,1,3,2,Medium/Medium,RES,20.0,2024.0,,,71.0,48.0,53.0,62.0,55.0,50.0,,,,,,
238613,https://sofifa.com/player/238613/onur-ural/20/159586,O. Ural,22,80,Turkey,KasimpaÅa SK,60,RB,Right,1,3,2,Medium/Medium,SUB,55.0,2021.0,,,77.0,30.0,38.0,64.0,58.0,59.0,,,,,,
239305,https://sofifa.com/player/239305/madger-antonio-gomes-aju/20/159586,Madger Gomes,22,74,Spain,Doncaster Rovers,60,"CAM, CM, LM",Left,1,3,2,High/Low,SUB,12.0,2021.0,,,77.0,46.0,57.0,64.0,37.0,54.0,,,,,,
239947,https://sofifa.com/player/239947/roberto-meraz/20/159586,R. Meraz,19,78,Mexico,Monarcas Morelia,60,CM,Right,1,2,2,Medium/Medium,SUB,25.0,2022.0,,,59.0,46.0,56.0,57.0,60.0,61.0,,,,,,
240052,https://sofifa.com/player/240052/kilian-senkbeil/20/159586,K. Senkbeil,20,76,Germany,Bayern MÃ¼nchen II,60,"CB, RB",Right,1,5,2,Medium/Medium,RES,13.0,2021.0,,,54.0,30.0,37.0,50.0,60.0,62.0,,,,,,
240175,https://sofifa.com/player/240175/bruno-andre-cavaco-jordao/20/159586,Bruno JordÃ£o,20,71,Portugal,Wolverhampton Wanderers,60,CM,Right,1,3,3,Medium/Medium,RES,31.0,2024.0,,,55.0,50.0,58.0,67.0,44.0,57.0,,,,,,
240186,https://sofifa.com/player/240186/myeong-seok-go/20/159586,Go Myeong Seok,23,80,Korea Republic,Suwon Samsung Bluewings,60,CB,Right,1,2,2,Medium/High,SUB,4.0,2020.0,,,77.0,30.0,47.0,38.0,59.0,71.0,,,,,,
240704,https://sofifa.com/player/240704/quanbo-guo/20/159586,Guo Quanbo,21,80,China PR,Beijing Sinobo Guoan FC,60,GK,Right,1,1,1,Medium/Medium,RES,25.0,2019.0,,,,,,,,,58.0,56.0,60.0,60.0,53.0,61.0
240768,https://sofifa.com/player/240768/harvey-gilmour/20/159586,H. Gilmour,20,62,England,Tranmere Rovers,60,CM,Left,1,2,2,High/Low,SUB,20.0,2020.0,,,72.0,53.0,58.0,62.0,51.0,60.0,,,,,,
241007,https://sofifa.com/player/241007/enzo-ebosse/20/159586,E. Ebosse,20,75,France,Le Mans FC,60,LB,Left,1,3,2,Medium/Medium,SUB,3.0,2020.0,,,67.0,35.0,49.0,59.0,58.0,65.0,,,,,,
241192,https://sofifa.com/player/241192/denys-balanyuk/20/159586,D. Balanyuk,22,67,Ukraine,WisÅa KrakÃ³w,60,ST,Right,1,3,2,Medium/Medium,SUB,71.0,2020.0,,,71.0,58.0,48.0,61.0,22.0,49.0,,,,,,
241822,https://sofifa.com/player/241822/justin-ogenia/20/159586,J. Ogenia,20,72,Curacao,Willem II,60,RW,Right,1,3,3,Medium/Medium,SUB,29.0,2021.0,,,85.0,54.0,51.0,66.0,32.0,46.0,,,,,,
242196,https://sofifa.com/player/242196/matt-real/20/159586,M. Real,19,73,United States,Philadelphia Union,60,LB,Left,1,3,2,High/Medium,SUB,32.0,2022.0,,,76.0,36.0,51.0,59.0,56.0,60.0,,,,,,
243925,https://sofifa.com/player/243925/morten-behrens/20/159586,M. Behrens,22,89,Germany,1. FC Magdeburg,60,GK,Right,1,3,1,Medium/Medium,SUB,12.0,2021.0,,,,,,,,,64.0,62.0,55.0,61.0,27.0,55.0
243931,https://sofifa.com/player/243931/gregorio-lopez-teruel/20/159586,Gori LÃ³pez,20,65,Spain,Extremadura UD,60,"CM, CDM, RM",Right,1,3,3,Medium/Medium,RES,27.0,2020.0,,,63.0,56.0,61.0,62.0,52.0,46.0,,,,,,
244073,https://sofifa.com/player/244073/yannik-bangsow/20/159586,Y. Bangsow,21,84,Germany,Eintracht Braunschweig,60,GK,Right,1,4,1,Medium/Medium,RES,21.0,2021.0,,,,,,,,,60.0,57.0,57.0,64.0,33.0,55.0
244082,https://sofifa.com/player/244082/sinan-karweina/20/159586,S. Karweina,20,65,Germany,MSV Duisburg,60,"ST, RM",Right,1,3,2,Medium/Medium,SUB,19.0,2021.0,,,72.0,56.0,45.0,65.0,21.0,42.0,,,,,,
244835,https://sofifa.com/player/244835/antonio-lopez/20/159586,A. LÃ³pez,22,66,Mexico,Club AmÃ©rica,60,"LW, LB",Left,1,3,3,High/Medium,SUB,23.0,2022.0,,,64.0,56.0,59.0,66.0,45.0,47.0,,,,,,
245092,https://sofifa.com/player/245092/guy-marcelin-kilama/20/159586,G. Kilama,20,71,Cameroon,Chamois Niortais Football Club,60,LB,Left,1,3,2,Medium/High,SUB,25.0,2022.0,,,67.0,38.0,54.0,57.0,56.0,62.0,,,,,,
245499,https://sofifa.com/player/245499/abdulbasit-hindi/20/159586,A. Hindi,22,65,Saudi Arabia,Al Ahli,60,"CB, LB",Left,1,3,2,Medium/High,RES,37.0,2022.0,,,62.0,22.0,40.0,48.0,59.0,66.0,,,,,,
245566,https://sofifa.com/player/245566/alessandro-vogliacco/20/159586,A. Vogliacco,20,78,Italy,Pordenone,60,CB,Right,1,3,2,Medium/Medium,RES,5.0,2022.0,,,68.0,33.0,43.0,46.0,60.0,61.0,,,,,,
245596,https://sofifa.com/player/245596/sergio-perez-jaen/20/159586,Sergio,22,75,Spain,CÃ¡diz CF,60,RM,Right,1,3,3,Medium/Medium,RES,31.0,2022.0,,,63.0,60.0,57.0,63.0,32.0,51.0,,,,,,
245781,https://sofifa.com/player/245781/jeisson-quinones/20/159586,J. QuiÃ±ones,21,74,Colombia,Rionegro Ãguilas,60,CB,Right,1,2,2,Medium/Medium,SUB,16.0,2022.0,,,63.0,25.0,39.0,42.0,58.0,64.0,,,,,,
246280,https://sofifa.com/player/246280/louis-yamaguchi/20/159586,L. Yamaguchi,21,73,Japan,Extremadura UD,60,GK,Right,1,3,1,Medium/Medium,SUB,28.0,2020.0,,,,,,,,,65.0,58.0,66.0,60.0,23.0,57.0
246731,https://sofifa.com/player/246731/diego-abella/20/159586,D. Abella,20,75,Mexico,Puebla FC,60,ST,Right,1,2,2,Medium/Medium,SUB,20.0,2020.0,,,58.0,62.0,45.0,52.0,21.0,57.0,,,,,,
246821,https://sofifa.com/player/246821/kaleth-hernandez/20/159586,K. HernÃ¡ndez,18,60,Mexico,Monterrey,60,CAM,Right,1,4,2,High/Low,RES,90.0,2022.0,,,65.0,40.0,56.0,69.0,42.0,54.0,,,,,,
247359,https://sofifa.com/player/247359/musah-nuhu/20/159586,M. Nuhu,22,85,Ghana,FC St. Gallen,60,"CB, CDM",Right,1,3,2,Medium/Medium,SUB,33.0,2022.0,,,61.0,28.0,38.0,42.0,59.0,69.0,,,,,,
250979,https://sofifa.com/player/250979/anton-kanther/20/159586,A. Kanther,18,75,Germany,1. FC Magdeburg,60,"CDM, CB",Right,1,3,2,Medium/Medium,SUB,14.0,2020.0,,,59.0,50.0,56.0,60.0,58.0,64.0,,,,,,
250990,https://sofifa.com/player/250990/marvin-temp/20/159586,M. Temp,18,70,Germany,1. FC Magdeburg,60,ST,Right,1,3,2,Medium/Medium,RES,18.0,2021.0,,,61.0,60.0,48.0,60.0,30.0,57.0,,,,,,
251471,https://sofifa.com/player/251471/michael-guthorl/20/159586,M. GuthÃ¶rl,20,79,Germany,SV Wehen Wiesbaden,60,RB,Right,1,4,2,Medium/Medium,SUB,27.0,2021.0,,,74.0,40.0,48.0,56.0,57.0,66.0,,,,,,
251608,https://sofifa.com/player/251608/lorenzo-borri/20/159586,L. Borri,21,80,Italy,Castellammare di Stabia,60,CB,Right,1,3,2,Medium/Medium,SUB,5.0,2023.0,,,56.0,24.0,34.0,43.0,61.0,64.0,,,,,,
251761,https://sofifa.com/player/251761/alessandro-mallamo/20/159586,A. Mallamo,20,70,Italy,Castellammare di Stabia,60,LW,Right,1,3,2,High/Low,SUB,24.0,2020.0,,,64.0,64.0,54.0,65.0,29.0,42.0,,,,,,
252833,https://sofifa.com/player/252833/nikita-kolesovs/20/159586,N. Kolesovs,22,88,Latvia,FC BotoÅani,60,CB,Left,1,3,2,Medium/High,RES,3.0,2023.0,,,44.0,27.0,34.0,33.0,57.0,76.0,,,,,,
215820,https://sofifa.com/player/215820/liam-donnelly/20/159586,L. Donnelly,23,76,Northern Ireland,Motherwell,60,"RB, CDM, CB",Right,1,3,2,Medium/Medium,CDM,22.0,2020.0,,,60.0,33.0,52.0,55.0,62.0,70.0,,,,,,
219701,https://sofifa.com/player/219701/jakub-wrabel/20/159586,J. WrÄbel,23,87,Poland,WisÅa PÅock,60,GK,Right,1,2,1,Medium/Medium,SUB,22.0,2022.0,,,,,,,,,61.0,56.0,53.0,62.0,45.0,58.0
222095,https://sofifa.com/player/222095/callum-burton/20/159586,C. Burton,22,80,England,Cambridge United,60,GK,Right,1,3,1,Medium/Medium,SUB,25.0,2021.0,,,,,,,,,63.0,57.0,61.0,60.0,43.0,59.0
